station,valid,tmpf,drct,sped,alti,p01i,vsby
EWR,2025-10-30 20:22,63.00,100.00,11.50,29.49,0.02,7.00
EWR,2025-10-30 20:51,63.00,M,3.45,29.48,0.03,10.00
EWR,2025-10-30 21:01,64.00,110.00,12.65,29.50,0.00,10.00
EWR,2025-10-30 21:42,64.00,M,6.90,29.47,0.00,10.00
EWR,2025-10-30 21:51,64.00,90.00,8.05,29.47,0.00,10.00
EWR,2025-10-30 22:32,64.00,100.00,12.65,29.47,0.00,7.00
EWR,2025-10-30 22:51,63.00,110.00,12.65,29.47,T,8.00
EWR,2025-10-30 23:51,63.00,110.00,6.90,29.42,T,9.00
EWR,2025-10-31 00:51,63.00,130.00,8.05,29.39,0.00,8.00
EWR,2025-10-31 01:24,63.00,160.00,8.05,29.39,0.00,5.00
EWR,2025-10-31 01:51,63.00,180.00,6.90,29.38,0.00,3.00
EWR,2025-10-31 02:00,63.00,180.00,5.75,29.38,0.00,0.50
EWR,2025-10-31 02:13,61.00,280.00,14.95,29.39,0.04,2.00
EWR,2025-10-31 02:27,60.00,270.00,9.20,29.37,0.09,10.00
EWR,2025-10-31 02:51,61.00,260.00,10.35,29.36,0.09,10.00
EWR,2025-10-31 03:51,60.00,260.00,6.90,29.33,0.00,10.00
EWR,2025-10-31 04:51,58.00,220.00,9.20,29.32,0.00,10.00
EWR,2025-10-31 05:51,56.00,240.00,14.95,29.32,0.00,10.00
EWR,2025-10-31 06:51,54.00,230.00,16.10,29.31,0.00,10.00
EWR,2025-10-31 07:51,52.00,230.00,13.80,29.29,0.00,10.00
EWR,2025-10-31 08:51,51.00,230.00,14.95,29.29,0.00,10.00
EWR,2025-10-31 09:51,51.00,240.00,14.95,29.30,0.00,10.00
EWR,2025-10-31 10:51,52.00,230.00,17.25,29.31,0.00,10.00
EWR,2025-10-31 11:51,53.00,240.00,12.65,29.34,0.00,10.00
EWR,2025-10-31 12:51,54.00,250.00,18.40,29.36,0.00,10.00
EWR,2025-10-31 13:51,54.00,240.00,20.70,29.39,0.00,10.00
EWR,2025-10-31 14:51,55.00,270.00,21.85,29.40,0.00,10.00
EWR,2025-10-31 15:51,56.00,270.00,21.85,29.41,0.00,10.00
EWR,2025-10-31 16:51,59.00,250.00,24.15,29.39,0.00,10.00
EWR,2025-10-31 17:51,59.00,280.00,26.45,29.40,0.00,10.00
EWR,2025-10-31 18:51,58.00,270.00,35.65,29.41,0.00,10.00
EWR,2025-10-31 19:51,58.00,250.00,28.75,29.44,0.00,10.00
EWR,2025-10-31 20:51,58.00,260.00,24.15,29.45,0.00,10.00
EWR,2025-10-31 21:51,58.00,260.00,23.00,29.48,0.00,10.00
EWR,2025-10-31 22:51,57.00,250.00,21.85,29.52,0.00,10.00
EWR,2025-10-31 23:51,56.00,250.00,21.85,29.55,0.00,10.00
EWR,2025-11-01 00:51,56.00,250.00,20.70,29.57,0.00,10.00
EWR,2025-11-01 01:51,55.00,250.00,21.85,29.59,0.00,10.00
EWR,2025-11-01 02:51,55.00,270.00,23.00,29.62,0.00,10.00
EWR,2025-11-01 04:51,54.00,280.00,17.25,29.67,0.00,10.00
EWR,2025-11-01 05:51,53.00,270.00,17.25,29.71,0.00,10.00
EWR,2025-11-01 06:51,52.00,280.00,16.10,29.74,0.00,10.00
EWR,2025-11-01 07:51,51.00,270.00,9.20,29.76,0.00,10.00
EWR,2025-11-01 08:51,51.00,270.00,13.80,29.79,0.00,10.00
EWR,2025-11-01 09:51,49.00,260.00,10.35,29.82,0.00,10.00
EWR,2025-11-01 10:51,49.00,260.00,11.50,29.84,0.00,10.00
EWR,2025-11-01 11:51,48.00,210.00,9.20,29.88,0.00,10.00
EWR,2025-11-01 12:51,51.00,240.00,11.50,29.90,0.00,10.00
EWR,2025-11-01 13:51,53.00,260.00,12.65,29.92,0.00,10.00
EWR,2025-11-01 14:51,56.00,280.00,19.55,29.92,0.00,10.00
EWR,2025-11-01 15:51,58.00,290.00,23.00,29.93,0.00,10.00
EWR,2025-11-01 16:51,58.00,290.00,14.95,29.92,0.00,10.00
EWR,2025-11-01 17:51,60.00,280.00,24.15,29.92,0.00,10.00
EWR,2025-11-01 18:51,59.00,300.00,19.55,29.94,0.00,10.00
EWR,2025-11-01 19:51,59.00,310.00,12.65,29.95,0.00,10.00
EWR,2025-11-01 20:51,59.00,320.00,11.50,29.98,0.00,10.00
EWR,2025-11-01 21:51,58.00,320.00,10.35,30.00,0.00,10.00
EWR,2025-11-01 22:51,56.00,320.00,9.20,30.02,0.00,10.00
EWR,2025-11-01 23:51,55.00,M,5.75,30.06,0.00,10.00
EWR,2025-11-02 00:51,53.00,240.00,4.60,30.07,0.00,10.00
EWR,2025-11-02 01:51,52.00,M,5.75,30.10,0.00,10.00
EWR,2025-11-02 02:51,50.00,290.00,5.75,30.12,0.00,10.00
EWR,2025-11-02 03:51,51.00,330.00,8.05,30.14,0.00,10.00
EWR,2025-11-02 04:51,49.00,M,3.45,30.15,0.00,10.00
EWR,2025-11-02 05:51,48.00,330.00,3.45,30.17,0.00,10.00
EWR,2025-11-02 06:51,46.00,0.00,0.00,30.19,0.00,10.00
EWR,2025-11-02 07:51,44.00,210.00,3.45,30.20,0.00,10.00
EWR,2025-11-02 08:51,42.00,0.00,0.00,30.22,0.00,10.00
EWR,2025-11-02 09:51,41.00,0.00,0.00,30.24,0.00,10.00
EWR,2025-11-02 10:51,42.00,0.00,0.00,30.25,0.00,10.00
EWR,2025-11-02 11:51,40.00,220.00,3.45,30.27,0.00,10.00
EWR,2025-11-02 12:51,46.00,M,3.45,30.31,0.00,10.00
EWR,2025-11-02 13:51,52.00,0.00,0.00,30.32,0.00,10.00
EWR,2025-11-02 14:51,55.00,260.00,3.45,30.32,0.00,10.00
EWR,2025-11-02 15:51,57.00,0.00,0.00,30.31,0.00,10.00
EWR,2025-11-02 16:51,58.00,190.00,6.90,30.30,0.00,10.00
EWR,2025-11-02 17:51,61.00,210.00,4.60,30.26,0.00,10.00
EWR,2025-11-02 18:51,63.00,280.00,8.05,30.24,0.00,10.00
EWR,2025-11-02 19:51,63.00,0.00,0.00,30.24,0.00,10.00
EWR,2025-11-02 20:51,61.00,280.00,8.05,30.24,0.00,10.00
EWR,2025-11-02 21:51,59.00,220.00,8.05,30.25,0.00,10.00
EWR,2025-11-02 22:51,56.00,150.00,5.75,30.26,0.00,10.00
EWR,2025-11-02 23:51,56.00,170.00,5.75,30.26,0.00,10.00
EWR,2025-11-03 00:51,55.00,180.00,5.75,30.26,0.00,10.00
EWR,2025-11-03 01:51,54.00,200.00,5.75,30.27,0.00,10.00
EWR,2025-11-03 02:51,54.00,200.00,3.45,30.27,0.00,10.00
EWR,2025-11-03 03:51,51.00,230.00,5.75,30.28,0.00,10.00
EWR,2025-11-03 04:51,50.00,0.00,0.00,30.26,0.00,10.00
EWR,2025-11-03 05:51,49.00,0.00,0.00,30.25,0.00,10.00
EWR,2025-11-03 06:51,49.00,0.00,0.00,30.25,0.00,10.00
EWR,2025-11-03 07:51,48.00,0.00,0.00,30.24,0.00,10.00
EWR,2025-11-03 08:51,49.00,0.00,0.00,30.23,0.00,10.00
EWR,2025-11-03 09:51,49.00,10.00,3.45,30.21,0.00,10.00
EWR,2025-11-03 10:51,49.00,20.00,3.45,30.19,0.00,10.00
EWR,2025-11-03 11:51,50.00,0.00,0.00,30.19,0.00,10.00
EWR,2025-11-03 12:51,53.00,0.00,0.00,30.18,0.00,10.00
EWR,2025-11-03 13:51,56.00,0.00,0.00,30.17,0.00,10.00
EWR,2025-11-03 14:51,58.00,190.00,5.75,30.14,0.00,10.00
EWR,2025-11-03 15:51,59.00,210.00,6.90,30.12,0.00,10.00
EWR,2025-11-03 16:51,59.00,170.00,5.75,30.05,0.00,10.00
EWR,2025-11-03 17:51,59.00,180.00,6.90,30.02,0.00,10.00
EWR,2025-11-03 18:51,58.00,230.00,8.05,29.98,0.00,10.00
EWR,2025-11-03 19:51,58.00,180.00,9.20,29.95,0.00,10.00
EWR,2025-11-03 20:51,57.00,180.00,9.20,29.90,0.00,10.00
EWR,2025-11-03 21:51,56.00,210.00,6.90,29.90,0.00,10.00
EWR,2025-11-03 22:51,56.00,210.00,9.20,29.89,0.00,10.00
EWR,2025-11-03 23:51,56.00,200.00,10.35,29.88,0.00,10.00
EWR,2025-11-04 00:51,56.00,300.00,10.35,29.87,T,10.00
EWR,2025-11-04 01:51,54.00,240.00,10.35,29.88,T,10.00
EWR,2025-11-04 02:51,56.00,280.00,14.95,29.88,0.00,10.00
EWR,2025-11-04 03:51,54.00,260.00,10.35,29.88,0.00,10.00
EWR,2025-11-04 04:51,53.00,260.00,12.65,29.89,0.00,10.00
EWR,2025-11-04 05:51,53.00,300.00,23.00,29.94,0.00,10.00
EWR,2025-11-04 06:51,50.00,280.00,12.65,29.95,0.00,10.00
EWR,2025-11-04 07:51,50.00,280.00,12.65,29.97,0.00,10.00
EWR,2025-11-04 08:51,49.00,260.00,11.50,29.99,0.00,10.00
EWR,2025-11-04 09:51,49.00,270.00,10.35,30.01,0.00,10.00
EWR,2025-11-04 10:51,49.00,260.00,10.35,30.02,0.00,10.00
EWR,2025-11-04 11:51,50.00,270.00,8.05,30.05,0.00,10.00
EWR,2025-11-04 12:51,52.00,280.00,11.50,30.08,0.00,10.00
EWR,2025-11-04 13:51,55.00,290.00,14.95,30.09,0.00,10.00
EWR,2025-11-04 14:51,57.00,300.00,20.70,30.09,0.00,10.00
EWR,2025-11-04 15:51,59.00,300.00,14.95,30.08,0.00,10.00
EWR,2025-11-04 16:51,61.00,290.00,23.00,30.07,0.00,10.00
EWR,2025-11-04 17:51,63.00,290.00,19.55,30.05,0.00,10.00
EWR,2025-11-04 18:51,62.00,320.00,20.70,30.04,0.00,10.00
EWR,2025-11-04 19:51,63.00,300.00,13.80,30.05,0.00,10.00
EWR,2025-11-04 20:51,62.00,290.00,17.25,30.06,0.00,10.00
EWR,2025-11-04 21:51,60.00,280.00,6.90,30.08,0.00,10.00
EWR,2025-11-04 22:51,53.00,220.00,5.75,30.10,0.00,10.00
EWR,2025-11-04 23:51,54.00,230.00,9.20,30.12,0.00,10.00
EWR,2025-11-05 00:51,53.00,240.00,10.35,30.13,0.00,10.00
EWR,2025-11-05 01:51,53.00,260.00,9.20,30.14,0.00,10.00
EWR,2025-11-05 02:51,53.00,260.00,10.35,30.15,0.00,10.00
EWR,2025-11-05 03:51,51.00,270.00,9.20,30.16,0.00,10.00
EWR,2025-11-05 04:51,45.00,230.00,4.60,30.16,0.00,10.00
EWR,2025-11-05 05:51,45.00,250.00,6.90,30.16,0.00,10.00
EWR,2025-11-05 06:51,43.00,220.00,3.45,30.16,0.00,10.00
EWR,2025-11-05 07:51,46.00,0.00,0.00,30.15,0.00,10.00
EWR,2025-11-05 08:51,42.00,200.00,5.75,30.15,0.00,10.00
EWR,2025-11-05 09:51,44.00,220.00,6.90,30.15,0.00,10.00
EWR,2025-11-05 10:51,46.00,210.00,3.45,30.14,0.00,10.00
EWR,2025-11-05 11:51,46.00,200.00,4.60,30.12,0.00,10.00
EWR,2025-11-05 12:51,48.00,240.00,3.45,30.10,0.00,10.00
EWR,2025-11-05 13:51,51.00,200.00,6.90,30.09,0.00,10.00
EWR,2025-11-05 14:51,56.00,220.00,6.90,30.05,0.00,10.00
EWR,2025-11-05 15:51,60.00,180.00,12.65,29.99,0.00,10.00
EWR,2025-11-05 16:51,63.00,200.00,13.80,29.92,0.00,10.00
EWR,2025-11-05 17:51,66.00,180.00,19.55,29.84,0.00,10.00
EWR,2025-11-05 18:51,68.00,210.00,17.25,29.77,0.00,10.00
EWR,2025-11-05 19:51,69.00,220.00,19.55,29.72,0.00,10.00
EWR,2025-11-05 20:51,67.00,230.00,20.70,29.70,0.00,10.00
EWR,2025-11-05 21:51,65.00,220.00,13.80,29.66,0.00,10.00
EWR,2025-11-05 22:51,64.00,220.00,16.10,29.64,0.00,10.00
EWR,2025-11-05 23:51,64.00,220.00,16.10,29.62,0.00,10.00
EWR,2025-11-06 00:51,62.00,210.00,10.35,29.58,0.00,10.00
EWR,2025-11-06 01:51,62.00,220.00,14.95,29.56,0.00,10.00
EWR,2025-11-06 02:47,62.60,260.00,26.45,29.60,T,10.00
EWR,2025-11-06 02:51,62.00,250.00,23.00,29.59,T,10.00
EWR,2025-11-06 03:48,57.20,300.00,24.15,29.64,T,10.00
EWR,2025-11-06 03:51,58.00,300.00,24.15,29.64,T,10.00
EWR,2025-11-06 04:51,57.00,300.00,24.15,29.68,T,10.00
EWR,2025-11-06 05:51,57.00,290.00,21.85,29.73,T,10.00
EWR,2025-11-06 06:51,54.00,300.00,28.75,29.78,0.00,10.00
EWR,2025-11-06 07:51,52.00,300.00,19.55,29.82,0.00,10.00
EWR,2025-11-06 08:51,51.00,290.00,20.70,29.85,0.00,10.00
EWR,2025-11-06 09:51,50.00,290.00,26.45,29.88,0.00,10.00
EWR,2025-11-06 10:51,49.00,290.00,18.40,29.93,0.00,10.00
EWR,2025-11-06 11:51,48.00,290.00,11.50,29.97,0.00,10.00
EWR,2025-11-06 12:51,50.00,300.00,10.35,30.01,0.00,10.00
EWR,2025-11-06 13:51,51.00,290.00,24.15,30.03,0.00,10.00
EWR,2025-11-06 14:51,54.00,310.00,21.85,30.04,0.00,10.00
EWR,2025-11-06 15:51,55.00,310.00,21.85,30.05,0.00,10.00
EWR,2025-11-06 16:51,54.00,320.00,20.70,30.05,0.00,10.00
EWR,2025-11-06 17:51,56.00,310.00,14.95,30.05,0.00,10.00
EWR,2025-11-06 18:51,56.00,290.00,21.85,30.05,0.00,10.00
EWR,2025-11-06 19:51,55.00,320.00,20.70,30.08,0.00,10.00
EWR,2025-11-06 20:51,53.00,320.00,17.25,30.09,0.00,10.00
EWR,2025-11-06 21:51,52.00,320.00,14.95,30.12,0.00,10.00
EWR,2025-11-06 22:51,50.00,340.00,10.35,30.13,0.00,10.00
EWR,2025-11-06 23:51,49.00,340.00,12.65,30.14,0.00,10.00
EWR,2025-11-07 00:51,47.00,350.00,11.50,30.16,0.00,10.00
EWR,2025-11-07 01:51,45.00,360.00,8.05,30.17,0.00,10.00
EWR,2025-11-07 02:51,43.00,20.00,5.75,30.18,0.00,10.00
EWR,2025-11-07 03:51,46.00,330.00,4.60,30.18,0.00,10.00
EWR,2025-11-07 04:51,45.00,0.00,0.00,30.17,0.00,10.00
EWR,2025-11-07 05:51,44.00,240.00,5.75,30.16,0.00,10.00
EWR,2025-11-07 06:51,42.00,M,3.45,30.16,0.00,10.00
EWR,2025-11-07 07:51,40.00,0.00,0.00,30.15,0.00,10.00
EWR,2025-11-07 08:51,39.00,0.00,0.00,30.15,0.00,10.00
EWR,2025-11-07 09:51,40.00,230.00,3.45,30.13,0.00,10.00
EWR,2025-11-07 10:51,39.00,260.00,4.60,30.12,0.00,10.00
EWR,2025-11-07 11:51,39.00,0.00,0.00,30.11,0.00,10.00
EWR,2025-11-07 12:51,43.00,0.00,0.00,30.10,0.00,10.00
EWR,2025-11-07 13:51,49.00,190.00,4.60,30.08,0.00,10.00
EWR,2025-11-07 14:51,53.00,190.00,10.35,30.05,0.00,10.00
EWR,2025-11-07 15:51,56.00,200.00,11.50,30.02,0.00,10.00
EWR,2025-11-07 16:51,58.00,190.00,16.10,29.97,0.00,10.00
EWR,2025-11-07 17:51,62.00,180.00,17.25,29.91,0.00,10.00
EWR,2025-11-07 18:51,61.00,190.00,14.95,29.87,0.00,10.00
EWR,2025-11-07 19:51,61.00,190.00,18.40,29.82,0.00,10.00
EWR,2025-11-07 20:51,60.00,180.00,13.80,29.79,0.00,10.00
EWR,2025-11-07 21:51,59.00,180.00,11.50,29.78,0.00,10.00
EWR,2025-11-07 22:51,58.00,170.00,10.35,29.76,0.00,10.00
EWR,2025-11-07 23:51,57.00,170.00,8.05,29.75,0.00,10.00
EWR,2025-11-08 00:51,57.00,180.00,6.90,29.74,0.00,10.00
EWR,2025-11-08 01:51,58.00,190.00,8.05,29.73,0.00,10.00
EWR,2025-11-08 02:51,58.00,190.00,8.05,29.71,0.00,10.00
EWR,2025-11-08 03:51,58.00,190.00,11.50,29.69,T,10.00
EWR,2025-11-08 04:51,57.00,200.00,12.65,29.67,T,10.00
EWR,2025-11-08 05:51,56.00,230.00,10.35,29.66,0.02,10.00
EWR,2025-11-08 06:51,54.00,230.00,8.05,29.66,0.01,10.00
EWR,2025-11-08 07:51,55.00,260.00,8.05,29.66,0.02,10.00
EWR,2025-11-08 08:03,54.00,230.00,8.05,29.66,0.01,8.00
EWR,2025-11-08 08:51,54.00,230.00,8.05,29.66,0.04,8.00
EWR,2025-11-08 09:27,53.00,210.00,3.45,29.65,T,10.00
EWR,2025-11-08 09:51,53.00,210.00,4.60,29.65,T,10.00
EWR,2025-11-08 10:23,54.00,220.00,5.75,29.66,0.00,10.00
EWR,2025-11-08 10:51,54.00,240.00,6.90,29.67,0.00,10.00
EWR,2025-11-08 11:08,55.00,220.00,5.75,29.66,T,9.00
EWR,2025-11-08 11:39,55.00,240.00,9.20,29.68,T,9.00
EWR,2025-11-08 11:51,55.00,240.00,8.05,29.68,T,9.00
EWR,2025-11-08 12:51,56.00,250.00,8.05,29.72,T,9.00
EWR,2025-11-08 13:51,59.00,240.00,8.05,29.73,0.00,10.00
EWR,2025-11-08 14:51,62.00,270.00,8.05,29.75,0.00,10.00
EWR,2025-11-08 15:51,65.00,260.00,10.35,29.75,0.00,10.00
EWR,2025-11-08 16:51,67.00,250.00,10.35,29.76,0.00,10.00
EWR,2025-11-08 17:51,68.00,280.00,16.10,29.76,0.00,10.00
EWR,2025-11-08 18:51,69.00,310.00,8.05,29.75,0.00,10.00
EWR,2025-11-08 19:51,68.00,300.00,9.20,29.76,0.00,10.00
EWR,2025-11-08 20:51,66.00,300.00,8.05,29.79,0.00,10.00
EWR,2025-11-08 21:51,64.00,300.00,8.05,29.81,0.00,10.00
EWR,2025-11-08 22:51,62.00,300.00,4.60,29.84,0.00,10.00
EWR,2025-11-08 23:51,61.00,0.00,0.00,29.85,0.00,10.00
EWR,2025-11-09 00:51,59.00,0.00,0.00,29.87,0.00,10.00
EWR,2025-11-09 01:51,57.00,0.00,0.00,29.88,0.00,10.00
EWR,2025-11-09 02:51,59.00,120.00,4.60,29.88,0.00,10.00
EWR,2025-11-09 03:51,59.00,120.00,4.60,29.88,0.00,10.00
EWR,2025-11-09 04:51,55.00,0.00,0.00,29.89,0.00,10.00
EWR,2025-11-09 05:51,54.00,0.00,0.00,29.89,0.00,10.00
EWR,2025-11-09 06:51,53.00,0.00,0.00,29.88,0.00,10.00
EWR,2025-11-09 07:51,51.00,0.00,0.00,29.88,0.00,10.00
EWR,2025-11-09 08:51,49.00,10.00,4.60,29.87,0.00,10.00
EWR,2025-11-09 09:51,50.00,20.00,4.60,29.87,0.00,10.00
EWR,2025-11-09 10:51,49.00,10.00,4.60,29.88,0.00,10.00
EWR,2025-11-09 11:51,50.00,30.00,3.45,29.88,0.00,10.00
EWR,2025-11-09 12:51,53.00,20.00,6.90,29.88,0.00,10.00
EWR,2025-11-09 13:51,57.00,30.00,6.90,29.88,0.00,10.00
EWR,2025-11-09 14:51,60.00,M,3.45,29.84,0.00,10.00
EWR,2025-11-09 15:51,62.00,120.00,9.20,29.83,0.00,10.00
EWR,2025-11-09 16:51,61.00,130.00,8.05,29.81,0.00,10.00
EWR,2025-11-09 17:06,61.00,130.00,8.05,29.80,0.00,10.00
EWR,2025-11-09 17:51,62.00,110.00,8.05,29.77,T,9.00
EWR,2025-11-09 18:51,62.00,120.00,8.05,29.74,T,9.00
EWR,2025-11-09 19:39,60.00,140.00,4.60,29.73,0.02,3.00
EWR,2025-11-09 19:51,60.00,100.00,6.90,29.72,0.05,4.00
EWR,2025-11-09 19:59,60.00,100.00,6.90,29.72,T,4.00
EWR,2025-11-09 20:25,60.00,M,3.45,29.71,0.04,2.50
EWR,2025-11-09 20:45,60.80,0.00,0.00,29.71,0.05,3.00
EWR,2025-11-09 20:51,60.00,100.00,4.60,29.71,0.05,6.00
EWR,2025-11-09 21:51,61.00,110.00,3.45,29.70,T,4.00
EWR,2025-11-09 22:51,61.00,0.00,0.00,29.71,T,6.00
EWR,2025-11-09 23:19,61.00,0.00,0.00,29.72,T,6.00
EWR,2025-11-09 23:51,61.00,0.00,0.00,29.72,T,6.00
EWR,2025-11-10 00:09,61.00,120.00,3.45,29.71,0.00,6.00
EWR,2025-11-10 00:35,61.00,70.00,3.45,29.71,0.00,5.00
EWR,2025-11-10 00:51,61.00,0.00,0.00,29.71,0.00,5.00
EWR,2025-11-10 01:27,61.00,140.00,3.45,29.71,0.00,6.00
EWR,2025-11-10 01:51,61.00,150.00,3.45,29.71,0.00,6.00
EWR,2025-11-10 02:51,61.00,210.00,3.45,29.71,0.00,5.00
EWR,2025-11-10 03:51,60.00,0.00,0.00,29.69,0.00,3.00
EWR,2025-11-10 04:51,60.00,220.00,6.90,29.71,T,3.00
EWR,2025-11-10 05:32,60.00,240.00,10.35,29.72,0.05,3.00
EWR,2025-11-10 05:51,60.00,240.00,8.05,29.72,0.15,3.00
EWR,2025-11-10 06:16,59.00,240.00,4.60,29.70,0.04,5.00
EWR,2025-11-10 06:51,59.00,250.00,5.75,29.68,0.05,9.00
EWR,2025-11-10 07:51,58.00,290.00,8.05,29.69,0.01,10.00
EWR,2025-11-10 08:51,56.00,30.00,6.90,29.67,0.00,10.00
EWR,2025-11-10 09:51,55.00,20.00,6.90,29.67,0.00,10.00
EWR,2025-11-10 10:51,55.00,360.00,3.45,29.67,0.00,10.00
EWR,2025-11-10 11:51,55.00,280.00,6.90,29.69,0.00,10.00
EWR,2025-11-10 12:51,55.00,290.00,8.05,29.69,0.00,10.00
EWR,2025-11-10 13:51,55.00,300.00,8.05,29.68,0.00,10.00
EWR,2025-11-10 14:51,56.00,310.00,8.05,29.66,0.00,10.00
EWR,2025-11-10 15:19,58.00,310.00,6.90,29.65,0.00,10.00
EWR,2025-11-10 15:51,56.00,300.00,10.35,29.62,T,10.00
EWR,2025-11-10 16:41,54.00,260.00,16.10,29.60,T,4.00
EWR,2025-11-10 16:51,53.00,300.00,13.80,29.59,T,5.00
EWR,2025-11-10 17:11,52.00,280.00,13.80,29.61,T,8.00
EWR,2025-11-10 17:24,51.00,300.00,14.95,29.63,0.03,3.00
EWR,2025-11-10 17:35,50.00,310.00,14.95,29.60,0.05,7.00
EWR,2025-11-10 17:51,50.00,310.00,8.05,29.59,0.05,8.00
EWR,2025-11-10 18:07,51.00,300.00,10.35,29.59,0.01,8.00
EWR,2025-11-10 18:25,50.00,280.00,10.35,29.60,0.02,10.00
EWR,2025-11-10 18:51,50.00,300.00,11.50,29.59,0.02,10.00
EWR,2025-11-10 19:09,50.00,290.00,13.80,29.58,0.00,10.00
EWR,2025-11-10 19:51,50.00,300.00,13.80,29.60,0.00,10.00
EWR,2025-11-10 20:51,47.00,300.00,16.10,29.63,0.00,10.00
EWR,2025-11-10 21:51,45.00,300.00,18.40,29.65,0.00,10.00
EWR,2025-11-10 22:51,43.00,290.00,17.25,29.67,0.00,10.00
EWR,2025-11-10 23:51,41.00,300.00,20.70,29.69,0.00,10.00
EWR,2025-11-11 00:51,40.00,290.00,21.85,29.70,0.00,10.00
EWR,2025-11-11 00:58,40.00,320.00,19.55,29.70,0.00,10.00
EWR,2025-11-11 01:51,39.00,270.00,17.25,29.72,0.00,10.00
EWR,2025-11-11 02:51,38.00,270.00,21.85,29.72,0.00,10.00
EWR,2025-11-11 03:51,37.00,280.00,16.10,29.73,0.00,10.00
EWR,2025-11-11 04:51,36.00,280.00,16.10,29.73,0.00,10.00
EWR,2025-11-11 05:51,35.00,280.00,14.95,29.73,0.00,10.00
EWR,2025-11-11 06:51,35.00,280.00,11.50,29.74,0.00,10.00
EWR,2025-11-11 07:51,36.00,290.00,10.35,29.73,0.00,10.00
EWR,2025-11-11 08:51,35.00,250.00,17.25,29.72,0.00,10.00
EWR,2025-11-11 09:51,34.00,250.00,16.10,29.72,0.00,10.00
EWR,2025-11-11 10:51,33.00,250.00,12.65,29.71,0.00,10.00
EWR,2025-11-11 11:51,33.00,250.00,14.95,29.72,0.00,10.00
EWR,2025-11-11 12:51,36.00,270.00,20.70,29.73,0.00,10.00
EWR,2025-11-11 13:51,38.00,260.00,16.10,29.74,0.00,10.00
EWR,2025-11-11 14:47,37.40,270.00,21.85,29.75,T,10.00
EWR,2025-11-11 14:51,37.00,280.00,19.55,29.75,T,10.00
EWR,2025-11-11 15:38,38.00,260.00,25.30,29.74,T,10.00
EWR,2025-11-11 15:51,38.00,270.00,25.30,29.74,T,10.00
EWR,2025-11-11 15:58,38.00,260.00,26.45,29.74,T,10.00
EWR,2025-11-11 16:41,39.00,250.00,26.45,29.73,T,10.00
EWR,2025-11-11 16:51,39.00,260.00,26.45,29.72,T,10.00
EWR,2025-11-11 17:43,41.00,260.00,26.45,29.71,T,10.00
EWR,2025-11-11 17:51,41.00,260.00,27.60,29.71,T,10.00
EWR,2025-11-11 17:59,41.00,240.00,26.45,29.71,T,10.00
EWR,2025-11-11 18:51,42.00,260.00,32.20,29.71,T,10.00
EWR,2025-11-11 19:51,41.00,260.00,24.15,29.73,0.00,10.00
EWR,2025-11-11 20:51,42.00,290.00,23.00,29.75,0.00,10.00
EWR,2025-11-11 21:51,42.00,260.00,18.40,29.79,0.00,10.00
EWR,2025-11-11 22:51,42.00,250.00,12.65,29.84,0.00,10.00
EWR,2025-11-11 23:51,41.00,270.00,13.80,29.85,0.00,10.00
EWR,2025-11-12 00:51,42.00,250.00,18.40,29.87,0.00,10.00
EWR,2025-11-12 02:51,41.00,240.00,16.10,29.90,0.00,10.00
EWR,2025-11-12 03:51,41.00,230.00,18.40,29.90,0.00,10.00
EWR,2025-11-12 04:51,40.00,240.00,20.70,29.92,0.00,10.00
EWR,2025-11-12 05:51,39.00,230.00,16.10,29.91,0.00,10.00
EWR,2025-11-12 06:51,39.00,230.00,14.95,29.92,0.00,10.00
EWR,2025-11-12 07:51,39.00,240.00,14.95,29.90,0.00,10.00
EWR,2025-11-12 08:51,39.00,240.00,9.20,29.89,0.00,10.00
EWR,2025-11-12 09:51,39.00,230.00,11.50,29.88,0.00,10.00
EWR,2025-11-12 10:51,39.00,230.00,6.90,29.87,0.00,10.00
EWR,2025-11-12 11:51,40.00,200.00,10.35,29.85,0.00,10.00
EWR,2025-11-12 12:51,41.00,190.00,8.05,29.84,0.00,10.00
EWR,2025-11-12 13:51,42.00,230.00,12.65,29.83,0.00,10.00
EWR,2025-11-12 15:51,44.00,250.00,10.35,29.79,0.00,10.00
EWR,2025-11-12 16:51,45.00,260.00,16.10,29.76,0.00,10.00
EWR,2025-11-12 17:51,49.00,240.00,17.25,29.74,0.00,10.00
EWR,2025-11-12 18:51,50.00,240.00,13.80,29.72,0.00,10.00
EWR,2025-11-12 19:51,50.00,260.00,14.95,29.73,0.00,10.00
EWR,2025-11-12 20:51,50.00,220.00,10.35,29.74,0.00,10.00
EWR,2025-11-12 21:51,50.00,240.00,6.90,29.74,0.00,10.00
EWR,2025-11-12 22:51,50.00,240.00,9.20,29.75,0.00,10.00
EWR,2025-11-12 23:51,51.00,230.00,12.65,29.76,0.00,10.00
EWR,2025-11-13 00:51,51.00,250.00,19.55,29.77,0.00,10.00
EWR,2025-11-13 01:51,51.00,260.00,18.40,29.78,0.00,10.00
EWR,2025-11-13 02:51,50.00,260.00,14.95,29.80,0.00,10.00
EWR,2025-11-13 03:51,50.00,250.00,13.80,29.79,0.00,10.00
EWR,2025-11-13 04:51,49.00,260.00,11.50,29.81,0.00,10.00
EWR,2025-11-13 05:51,48.00,240.00,11.50,29.82,0.00,10.00
